age,region,education_level,education_field,occupation_category,starting_income,income_growth_rate,current_savings,savings_rate,debt_level,property_price,price_per_sqm,property_type,property_region,years_to_readiness
25,BW,apprenticeship,SkilledTrade,SkilledTrade,33764,0.036,29658,0.123,5305,1069965,11505,Apartment,BW,39
30,BE,none,none,TechSelfTaught,36990,0.05,3043,0.145,48237,333216,2848,Loft,HE,10
20,NW,none,none,Service,25587,0.023,6517,0.062,45723,355607,9611,Maisonette,HH,29
30,NW,bachelor,economics,Finance,42472,0.041,51667,0.128,25444,865980,10188,Loft,HH,24
22,BE,none,none,SkilledTrade,31170,0.038,45469,0.079,46300,1144304,9616,Loft,HH,40
26,BE,master,economics,Finance,65179,0.063,10887,0.196,42381,168704,2636,Maisonette,BY,2
25,BW,apprenticeship,Logistics,Logistics,27190,0.016,9056,0.089,49737,371448,5544,Loft,HE,34
23,HE,bachelor,social_sciences,SocialCare,34134,0.024,38866,0.078,23392,865980,10188,Loft,HH,40
26,BY,none,none,SkilledTrade,40354,0.038,30778,0.08,49939,674829,6957,Penthouse,HH,21
27,BY,bachelor,economics,Finance,51647,0.041,2438,0.122,444,1250596,10781,Maisonette,BE,28
19,BW,none,none,Sales,46892,0.04,38568,0.142,18325,221256,6146,Maisonette,HE,1
23,NW,none,none,Service,27723,0.017,15424,0.05,35332,1250596,10781,Maisonette,BE,40
26,NW,none,none,Service,28622,0.014,32266,0.067,27295,882446,10261,Apartment,BE,40
19,BW,apprenticeship,OfficeAdmin,OfficeAdmin,31458,0.035,27619,0.137,11435,187978,3241,Apartment,BE,3
18,BW,none,none,Service,26975,0.024,34508,0.088,40457,741376,11584,Penthouse,NW,40
23,BY,none,none,TechSelfTaught,36572,0.058,45410,0.142,18340,352704,11022,Apartment,BW,5
25,BW,bachelor,education,Education,37850,0.026,45048,0.068,32985,229158,3951,Loft,BW,1
19,BY,bachelor,data_science,STEM,62013,0.07,38578,0.12,10594,761588,8102,Apartment,BE,11
19,NW,apprenticeship,Retail,Retail,27376,0.019,7016,0.08,5790,187572,6468,Maisonette,BW,13
19,BY,none,none,Service,26375,0.019,4454,0.037,34058,167376,5072,Maisonette,BW,24
24,BW,none,none,TechSelfTaught,48657,0.05,16049,0.196,25396,334656,5229,Maisonette,BE,5
24,BY,none,none,TechSelfTaught,51186,0.051,51538,0.113,23920,651242,11038,Maisonette,BE,11
27,HE,master,economics,Finance,61050,0.055,58181,0.199,1738,410187,5619,Apartment,HH,2
18,BW,bachelor,business,Finance,53335,0.055,10822,0.136,49710,127264,3977,Maisonette,NW,2
30,HH,bachelor,engineering,STEM,49703,0.073,29252,0.152,16343,596919,8651,Penthouse,BW,9
28,BY,none,none,SkilledTrade,42189,0.024,54717,0.097,43202,1024569,8757,Apartment,BY,40
29,BY,bachelor,social_sciences,SocialCare,35057,0.029,18331,0.065,38601,187978,3241,Apartment,BE,8
23,BE,apprenticeship,SkilledTrade,SkilledTrade,37105,0.011,41756,0.079,18405,563806,7619,Loft,BY,40
27,NW,bachelor,education,Education,35714,0.023,65449,0.084,40366,264565,7559,Maisonette,NW,0
24,HH,master,computer_science,STEM,74248,0.053,43999,0.249,1626,334656,5229,Maisonette,BE,2
23,BW,none,none,Sales,30224,0.032,53785,0.156,42470,955395,9099,Penthouse,BE,40
21,BE,bachelor,data_science,STEM,57488,0.056,17446,0.203,31791,448857,8469,Loft,HH,6
21,HH,master,economics,Finance,55346,0.067,8860,0.155,3076,448857,8469,Loft,HH,8
27,HH,apprenticeship,Retail,Retail,24522,0.037,67211,0.122,33907,991186,11942,Maisonette,BY,40
22,HE,master,data_science,STEM,65013,0.064,1864,0.204,14783,645696,5472,Apartment,HH,8
29,BE,master,arts_humanities,Arts,40978,0.015,65260,0.047,4870,991186,11942,Maisonette,BY,40
27,BW,master,psychology,SocialCare,43774,0.027,57509,0.1,32715,574680,4789,Apartment,HE,19
23,BW,none,none,TechSelfTaught,41352,0.062,41153,0.151,13617,209715,6355,Penthouse,BW,1
22,NW,apprenticeship,OfficeAdmin,OfficeAdmin,31713,0.039,28705,0.117,44334,991186,11942,Maisonette,BY,36
20,BY,bachelor,data_science,STEM,56140,0.055,3136,0.118,26456,764286,6477,Loft,BY,15
22,HH,none,none,SkilledTrade,40674,0.027,54203,0.085,4912,285610,4394,Penthouse,NW,1
18,HH,none,none,TechSelfTaught,46657,0.066,3559,0.132,34103,1337427,11431,Maisonette,HE,21
29,HH,none,none,SkilledTrade,31821,0.023,39440,0.062,33390,332754,5367,Penthouse,BW,12
25,BW,bachelor,business,Finance,40230,0.042,31493,0.121,45421,578799,11349,Penthouse,BW,15
25,NW,bachelor,mathematics,STEM,57833,0.078,41317,0.211,3933,412844,7118,Loft,BY,3
19,HE,none,none,SkilledTrade,33261,0.036,25597,0.128,40946,630981,5393,Maisonette,BE,25
23,BW,apprenticeship,SkilledTrade,SkilledTrade,37356,0.018,54747,0.059,18537,750165,11541,Loft,BW,40
27,BY,bachelor,healthcare,Healthcare,44183,0.022,25109,0.106,31223,191607,4913,Penthouse,HH,3
21,BE,apprenticeship,Logistics,Logistics,35586,0.036,21903,0.072,7709,637767,9243,Apartment,BY,26
27,BW,master,data_science,STEM,75012,0.072,49618,0.176,41863,155204,3374,Maisonette,NW,0
29,HH,apprenticeship,OfficeAdmin,OfficeAdmin,36844,0.019,51646,0.051,28402,381276,10591,Penthouse,BE,14
29,HH,apprenticeship,OfficeAdmin,OfficeAdmin,30727,0.02,38382,0.134,21708,107900,4316,Maisonette,BY,0
23,BE,master,computer_science,STEM,78330,0.055,31891,0.158,13576,227556,6321,Penthouse,BY,2
27,BW,apprenticeship,OfficeAdmin,OfficeAdmin,36057,0.012,18693,0.101,15095,243342,7374,Apartment,BY,8
18,BY,bachelor,mathematics,STEM,56314,0.059,7151,0.237,49700,904708,11452,Maisonette,HE,13
29,BY,none,none,Service,29913,0.011,34260,0.044,11803,383328,5808,Loft,HH,40
28,HE,none,none,Sales,34574,0.05,52563,0.143,21808,627192,6744,Loft,BY,17
25,HE,bachelor,data_science,STEM,58229,0.071,5490,0.127,5273,904708,11452,Maisonette,HE,14
25,BY,apprenticeship,SkilledTrade,SkilledTrade,41852,0.021,56879,0.057,48075,505008,8016,Apartment,HH,20
24,BY,master,social_sciences,SocialCare,45896,0.026,15707,0.064,26995,393960,3752,Maisonette,BE,17
29,BE,apprenticeship,Logistics,Logistics,26350,0.023,63952,0.125,20664,338523,5939,Apartment,BW,21
26,BW,apprenticeship,OfficeAdmin,OfficeAdmin,31391,0.012,59008,0.059,49196,180576,2508,Penthouse,BE,0
29,BW,master,engineering,STEM,55587,0.076,27745,0.233,14729,326502,9894,Maisonette,BW,3
25,BY,apprenticeship,OfficeAdmin,OfficeAdmin,34971,0.018,37089,0.085,48068,199276,4529,Maisonette,NW,1
21,HE,apprenticeship,Mechatronics,Mechatronics,40541,0.02,22268,0.097,30515,1068080,10270,Loft,BY,40
28,NW,none,none,Service,23359,0.013,5261,0.067,35019,1218048,11712,Loft,HE,40
28,HH,none,none,TechSelfTaught,39680,0.044,68459,0.139,18099,481797,7191,Apartment,HE,10
20,BE,bachelor,social_sciences,SocialCare,31940,0.026,2127,0.087,12059,627192,6744,Loft,BY,35
26,BW,apprenticeship,Retail,Retail,28645,0.03,19598,0.105,4187,116402,4477,Penthouse,BE,2
22,HE,master,computer_science,STEM,59317,0.062,3658,0.193,5596,791896,10024,Loft,NW,10
28,NW,none,none,Service,29325,0.029,45345,0.081,6200,627192,6744,Loft,BY,35
21,BW,none,none,SkilledTrade,42007,0.021,20111,0.09,41768,343944,10116,Maisonette,HE,12
26,BW,apprenticeship,Retail,Retail,25920,0.039,18973,0.081,24767,352704,11022,Apartment,BW,18
21,BE,apprenticeship,SkilledTrade,SkilledTrade,30655,0.027,1365,0.058,34322,709080,6220,Penthouse,BW,40
21,BY,master,data_science,STEM,62523,0.067,20621,0.141,25283,168704,2636,Maisonette,BY,2
21,HH,bachelor,computer_science,STEM,59978,0.078,32781,0.204,15038,574368,11966,Maisonette,NW,6
30,BE,none,none,Service,26482,0.02,6001,0.101,6014,401388,4316,Apartment,BY,33
22,NW,none,none,TechSelfTaught,41025,0.057,3592,0.139,16292,362296,7876,Penthouse,BW,10
28,HE,none,none,TechSelfTaught,54183,0.068,28459,0.168,28530,419253,6873,Maisonette,BW,5
24,BE,bachelor,business,Finance,51859,0.046,58572,0.134,25919,497490,10815,Maisonette,HE,6
26,NW,master,psychology,SocialCare,35920,0.025,23653,0.063,30234,924635,9733,Maisonette,HH,40
19,BW,none,none,SkilledTrade,34585,0.035,36907,0.141,47378,393960,3752,Maisonette,BE,11
21,BY,bachelor,engineering,STEM,59023,0.051,10306,0.17,48036,338523,5939,Apartment,BW,5
18,BW,apprenticeship,Logistics,Logistics,26917,0.032,3874,0.076,1064,288569,4891,Penthouse,BY,19
19,BY,none,none,Sales,44185,0.03,14723,0.057,27244,791896,10024,Loft,NW,34
29,BE,master,economics,Finance,50525,0.048,33977,0.133,32920,338523,5939,Apartment,BW,5
30,BY,bachelor,engineering,STEM,55623,0.051,37313,0.114,49116,314691,8069,Penthouse,HH,4
19,HE,apprenticeship,OfficeAdmin,OfficeAdmin,34895,0.023,36893,0.069,12697,800025,10667,Loft,HE,40
25,BW,bachelor,arts_humanities,Arts,28916,0.021,9979,0.055,42315,374484,8511,Maisonette,BW,30
25,HE,master,social_sciences,SocialCare,43579,0.021,27973,0.061,45951,318528,9954,Apartment,BE,12
25,HH,master,healthcare,Healthcare,53664,0.038,35043,0.1,22873,938013,8301,Penthouse,HH,21
21,HE,bachelor,economics,Finance,55636,0.061,7221,0.151,23342,383328,5808,Loft,HH,7
25,BY,none,none,SkilledTrade,38000,0.022,45624,0.093,43348,589472,11336,Apartment,HE,31
27,HH,none,none,TechSelfTaught,42657,0.064,53397,0.093,30370,1144304,9616,Loft,HH,21
22,HH,master,business,Finance,49313,0.05,17015,0.155,485,191607,4913,Penthouse,HH,3
24,NW,bachelor,arts_humanities,Arts,33064,0.016,38523,0.056,45544,338523,5939,Apartment,BW,16
18,HE,master,economics,Finance,66122,0.054,30291,0.173,593,356577,9143,Maisonette,BW,4
22,NW,master,economics,Finance,54104,0.069,12581,0.167,14260,691092,8748,Penthouse,HE,10
20,NW,none,none,Sales,35476,0.037,5156,0.069,2797,151527,2859,Loft,BW,9
28,HE,master,healthcare,Healthcare,39698,0.029,60347,0.069,34777,1250596,10781,Maisonette,BE,40
21,BY,apprenticeship,Logistics,Logistics,31140,0.015,42501,0.145,14913,766476,7097,Penthouse,BY,40
26,BW,bachelor,psychology,SocialCare,39354,0.028,3721,0.067,24086,1086930,9290,Loft,NW,40
30,NW,master,engineering,STEM,61722,0.057,36862,0.154,26904,676026,6318,Maisonette,BY,8
28,BY,master,education,Education,45423,0.028,69088,0.073,39243,381276,10591,Penthouse,BE,3
26,BE,master,data_science,STEM,73636,0.064,50735,0.115,34551,251559,3267,Maisonette,NW,0
19,NW,bachelor,social_sciences,SocialCare,34032,0.026,947,0.076,36984,314691,8069,Penthouse,HH,19
26,BE,apprenticeship,Logistics,Logistics,29928,0.018,59380,0.074,15776,766476,7097,Penthouse,BY,40
22,BW,bachelor,mathematics,STEM,59761,0.078,8391,0.177,35071,332640,3360,Apartment,NW,5
22,HH,bachelor,arts_humanities,Arts,38404,0.028,29116,0.037,37054,669300,6693,Maisonette,BW,40
25,HE,bachelor,social_sciences,SocialCare,39859,0.028,25446,0.063,35904,854572,8062,Penthouse,NW,36
25,NW,none,none,Service,28317,0.016,12985,0.098,23622,343944,10116,Maisonette,HE,27
27,HE,bachelor,social_sciences,SocialCare,33833,0.03,19630,0.098,11752,919448,9994,Penthouse,BW,40
28,BE,apprenticeship,Mechatronics,Mechatronics,36500,0.029,54371,0.071,40385,244992,3828,Penthouse,BE,0
18,BW,apprenticeship,Logistics,Logistics,34405,0.027,44689,0.093,3652,155204,3374,Maisonette,NW,0
30,NW,none,none,TechSelfTaught,54160,0.048,30666,0.173,18745,556270,10114,Penthouse,BW,8
23,BY,none,none,Service,26050,0.025,26292,0.105,29936,640528,6536,Maisonette,NW,40
24,BW,bachelor,economics,Finance,44295,0.06,7869,0.228,49321,221116,4172,Apartment,HH,4
19,BW,apprenticeship,Mechatronics,Mechatronics,43982,0.033,11475,0.119,49197,286770,8690,Maisonette,BE,8
27,BY,apprenticeship,Mechatronics,Mechatronics,34516,0.015,32753,0.101,47813,991186,11942,Maisonette,BY,40
30,HE,master,economics,Finance,57053,0.055,57550,0.216,30896,180576,2508,Penthouse,BE,0
28,HH,none,none,TechSelfTaught,45897,0.051,21543,0.182,31462,352704,11022,Apartment,BW,6
20,BE,apprenticeship,Retail,Retail,22089,0.037,25557,0.079,49903,338240,5285,Apartment,HH,18
20,BY,apprenticeship,OfficeAdmin,OfficeAdmin,39608,0.02,30593,0.105,28423,333216,2848,Loft,HE,8
18,HE,master,psychology,SocialCare,49381,0.028,33045,0.087,27074,563806,7619,Loft,BY,15
19,HE,apprenticeship,Logistics,Logistics,28887,0.04,33813,0.067,21774,1110899,10999,Maisonette,NW,40
23,HH,master,engineering,STEM,73872,0.071,50873,0.201,16777,230180,2708,Maisonette,BY,0
26,BY,bachelor,business,Finance,44049,0.062,2059,0.153,41888,509291,4507,Penthouse,BW,11
30,HH,none,none,Service,31973,0.026,70704,0.1,47895,953760,9935,Loft,HE,40
23,NW,apprenticeship,SkilledTrade,SkilledTrade,35972,0.014,43973,0.076,16074,230180,2708,Maisonette,BY,1
19,BE,none,none,SkilledTrade,43845,0.037,40709,0.097,48664,497490,10815,Maisonette,HE,12
30,NW,none,none,SkilledTrade,44572,0.036,64640,0.146,12929,497490,10815,Maisonette,HE,10
25,HE,bachelor,engineering,STEM,54205,0.066,18910,0.248,47915,332640,3360,Apartment,NW,4
20,HE,apprenticeship,OfficeAdmin,OfficeAdmin,33613,0.034,46108,0.135,12067,574368,11966,Maisonette,NW,23
30,NW,apprenticeship,SkilledTrade,SkilledTrade,43977,0.031,38594,0.095,29293,583362,7202,Maisonette,HH,17
23,HH,none,none,Service,28161,0.023,55277,0.07,23051,497490,10815,Maisonette,HE,35
21,BW,bachelor,arts_humanities,Arts,29481,0.029,29492,0.053,1836,244992,3828,Penthouse,BE,11
18,BE,bachelor,mathematics,STEM,53215,0.068,18520,0.168,16169,151527,2859,Loft,BW,2
19,BY,bachelor,business,Finance,45185,0.044,42589,0.17,24658,285610,4394,Penthouse,NW,2
24,HE,apprenticeship,Mechatronics,Mechatronics,42008,0.013,45635,0.059,41913,143088,2981,Loft,BY,0
22,HE,apprenticeship,Retail,Retail,31891,0.025,23698,0.138,38951,314691,8069,Penthouse,HH,9
18,BY,bachelor,economics,Finance,50940,0.063,36610,0.25,755,550229,11707,Penthouse,BY,5
25,BW,none,none,TechSelfTaught,52645,0.069,17112,0.173,19747,107900,4316,Maisonette,BY,1
20,BE,bachelor,social_sciences,SocialCare,37078,0.023,3221,0.1,14189,1269216,11232,Apartment,HE,40
22,NW,none,none,Service,24979,0.02,4661,0.064,15758,678419,5701,Penthouse,BW,40
22,NW,apprenticeship,Mechatronics,Mechatronics,38972,0.015,39229,0.074,4401,326295,7251,Maisonette,HE,9
19,NW,apprenticeship,SkilledTrade,SkilledTrade,40220,0.027,23987,0.076,155,332640,3360,Apartment,NW,12
30,HE,master,computer_science,STEM,79013,0.05,35498,0.136,15993,558888,9636,Maisonette,HE,6
19,BE,master,computer_science,STEM,60277,0.057,44592,0.197,19664,265668,5109,Maisonette,HE,1
27,BY,apprenticeship,Retail,Retail,25050,0.021,47323,0.127,34949,442827,4473,Loft,BY,39
25,BW,none,none,Service,29076,0.012,16080,0.095,44410,107900,4316,Maisonette,BY,2
24,BE,none,none,Sales,37926,0.041,15092,0.162,15324,116402,4477,Penthouse,BE,2
22,BE,master,computer_science,STEM,62619,0.079,13757,0.209,37035,288569,4891,Penthouse,BY,3
27,HE,master,mathematics,STEM,68438,0.063,66067,0.117,45303,332754,5367,Penthouse,BW,1
19,BW,master,arts_humanities,Arts,35119,0.019,702,0.06,4948,640528,6536,Maisonette,NW,40
27,NW,bachelor,computer_science,STEM,54938,0.073,50486,0.194,43289,497490,10815,Maisonette,HE,4
24,BW,bachelor,education,Education,44892,0.027,54581,0.103,44659,383328,5808,Loft,HH,5
29,HH,master,business,Finance,64092,0.065,11127,0.236,3175,963771,9357,Loft,BW,11
21,HH,bachelor,engineering,STEM,49237,0.074,48670,0.16,23761,760227,7527,Penthouse,NW,10
20,BE,apprenticeship,Logistics,Logistics,33823,0.019,37812,0.064,39231,637767,9243,Apartment,BY,40
20,BY,master,healthcare,Healthcare,45111,0.021,23509,0.135,34545,326295,7251,Maisonette,HE,7
21,BE,apprenticeship,Mechatronics,Mechatronics,39000,0.023,49028,0.12,39854,578799,11349,Penthouse,BW,28
25,BY,master,mathematics,STEM,64474,0.055,9508,0.186,36991,657758,10609,Penthouse,BE,8
30,HH,apprenticeship,SkilledTrade,SkilledTrade,44687,0.014,12145,0.078,11420,708064,6104,Apartment,HE,40
29,HE,apprenticeship,Logistics,Logistics,28089,0.014,50984,0.089,46234,627192,6744,Loft,BY,40
25,BE,apprenticeship,OfficeAdmin,OfficeAdmin,37060,0.038,58144,0.07,35566,166750,2875,Loft,HH,0
19,NW,bachelor,psychology,SocialCare,44137,0.02,10160,0.061,13933,691092,8748,Penthouse,HE,34
19,BW,master,mathematics,STEM,69981,0.067,22417,0.135,13887,243600,6960,Loft,NW,3
23,NW,none,none,Sales,49726,0.043,12764,0.095,25355,448857,8469,Loft,HH,13
18,BE,none,none,SkilledTrade,44786,0.029,26132,0.137,28225,1040052,9204,Loft,NW,38
22,HE,bachelor,healthcare,Healthcare,42901,0.035,24622,0.106,30897,794020,10730,Loft,BE,25
24,BY,master,business,Finance,63644,0.049,56016,0.18,5191,234346,6167,Loft,BY,0
28,HH,none,none,Service,32448,0.021,47686,0.11,5161,955395,9099,Penthouse,BE,40
19,HE,master,healthcare,Healthcare,51723,0.025,14339,0.143,8806,653112,6948,Maisonette,HE,19
23,BW,bachelor,healthcare,Healthcare,44707,0.026,29840,0.065,13283,437360,5467,Loft,BY,16
25,HE,bachelor,mathematics,STEM,53891,0.066,21214,0.235,1256,509291,4507,Penthouse,BW,6
25,BW,none,none,Sales,36626,0.047,12337,0.163,19813,1214868,10473,Loft,HE,31
23,BY,master,education,Education,51147,0.025,9118,0.06,353,93027,2819,Penthouse,BW,3
18,BE,bachelor,computer_science,STEM,55116,0.062,359,0.184,48037,558888,9636,Maisonette,HE,9
23,HH,master,social_sciences,SocialCare,45606,0.028,22190,0.095,39548,352704,11022,Apartment,BW,10
19,HE,bachelor,engineering,STEM,57682,0.066,13630,0.206,41911,691092,8748,Penthouse,HE,8
18,NW,none,none,TechSelfTaught,39415,0.041,4416,0.089,19561,227556,6321,Penthouse,BY,10
19,BW,apprenticeship,SkilledTrade,SkilledTrade,37886,0.026,28534,0.08,29654,209715,6355,Penthouse,BW,5
27,NW,none,none,TechSelfTaught,47312,0.05,22809,0.095,48678,481797,7191,Apartment,HE,12
24,BW,master,computer_science,STEM,61949,0.065,11175,0.127,129,333216,2848,Loft,HE,6
29,HH,bachelor,education,Education,39565,0.028,52716,0.061,45400,243342,7374,Apartment,BY,0
28,BE,none,none,TechSelfTaught,46367,0.048,45852,0.109,9408,167376,5072,Maisonette,BW,0
18,HE,apprenticeship,OfficeAdmin,OfficeAdmin,34745,0.011,32898,0.054,19587,227556,6321,Penthouse,BY,7
23,HH,master,computer_science,STEM,63032,0.059,52487,0.237,14068,384426,4746,Maisonette,BY,2
18,HH,bachelor,computer_science,STEM,57015,0.062,23107,0.249,41107,732360,8616,Penthouse,HE,8
21,NW,apprenticeship,Logistics,Logistics,32515,0.025,34830,0.105,3439,583362,7202,Maisonette,HH,33
29,HH,bachelor,healthcare,Healthcare,42411,0.025,27258,0.108,24805,93027,2819,Penthouse,BW,0
24,BW,bachelor,mathematics,STEM,54057,0.075,47896,0.204,43706,155204,3374,Maisonette,NW,0
26,NW,master,computer_science,STEM,65274,0.078,27697,0.172,2140,251559,3267,Maisonette,NW,2
23,BY,bachelor,social_sciences,SocialCare,35238,0.024,23122,0.081,19529,326502,9894,Maisonette,BW,13
29,HE,none,none,Service,29275,0.024,70950,0.042,32307,794020,10730,Loft,BE,40
26,BY,master,computer_science,STEM,69318,0.063,25129,0.167,42048,669300,6693,Maisonette,BW,8
18,NW,bachelor,business,Finance,44591,0.068,42896,0.18,35312,317044,6097,Apartment,HE,3
20,HE,master,data_science,STEM,65583,0.072,98,0.15,14227,582120,9702,Penthouse,BY,9
20,NW,apprenticeship,Logistics,Logistics,28522,0.026,29693,0.106,39345,422170,5705,Penthouse,NW,24
24,BY,bachelor,engineering,STEM,54837,0.066,54294,0.238,5653,191607,4913,Penthouse,HH,0
18,HH,master,arts_humanities,Arts,35933,0.02,26365,0.03,14296,676026,6318,Maisonette,BY,40
30,HE,bachelor,psychology,SocialCare,38798,0.023,22684,0.061,28466,187978,3241,Apartment,BE,6
21,BW,bachelor,engineering,STEM,56496,0.051,21581,0.234,13472,109260,3642,Penthouse,BW,1
30,NW,master,economics,Finance,55699,0.06,838,0.143,15107,638280,5910,Apartment,HE,12
23,HE,bachelor,healthcare,Healthcare,32928,0.025,27452,0.067,305,718479,7407,Penthouse,NW,40
24,HH,none,none,Sales,31027,0.037,8026,0.098,37194,490268,10658,Loft,HH,20
21,BW,none,none,SkilledTrade,41688,0.032,51546,0.068,671,631476,11694,Maisonette,HH,21
29,BE,apprenticeship,Retail,Retail,27109,0.027,57057,0.089,3854,676026,6318,Maisonette,BY,40
23,HH,apprenticeship,Logistics,Logistics,35902,0.019,12460,0.132,20670,563806,7619,Loft,BY,36
19,HH,bachelor,healthcare,Healthcare,44004,0.039,27467,0.116,49818,882446,10261,Apartment,BE,25
20,BY,none,none,SkilledTrade,34385,0.025,23806,0.126,40986,244992,3828,Penthouse,BE,6
27,NW,none,none,Service,25577,0.022,25446,0.062,18721,490268,10658,Loft,HH,40
21,HH,master,mathematics,STEM,58811,0.074,24951,0.131,6513,374484,8511,Maisonette,BW,6
19,BW,bachelor,data_science,STEM,59664,0.076,21688,0.158,26187,550229,11707,Penthouse,BY,7
20,BE,master,arts_humanities,Arts,32491,0.01,8014,0.079,45336,638280,5910,Apartment,HE,40
22,NW,none,none,Service,29293,0.028,25127,0.061,1644,637767,9243,Apartment,BY,37
29,BY,bachelor,arts_humanities,Arts,34003,0.01,10874,0.05,42247,690191,9721,Apartment,HH,40
19,BE,bachelor,computer_science,STEM,58438,0.05,9211,0.108,10884,362296,7876,Penthouse,BW,8
18,NW,none,none,Service,25857,0.029,22113,0.098,34305,800025,10667,Loft,HE,40
24,BE,none,none,SkilledTrade,30748,0.037,28797,0.095,3591,709080,6220,Penthouse,BW,30
25,BY,bachelor,business,Finance,47238,0.058,35024,0.147,43010,708064,6104,Apartment,HE,12
18,HE,master,data_science,STEM,72335,0.078,21577,0.186,20744,953760,9935,Loft,HE,9
19,HH,none,none,SkilledTrade,30254,0.024,42937,0.065,20053,317044,6097,Apartment,HE,12
29,BY,master,business,Finance,49376,0.062,3363,0.181,24610,760227,7527,Penthouse,NW,12
26,HH,apprenticeship,Mechatronics,Mechatronics,43067,0.016,27575,0.127,39183,332754,5367,Penthouse,BW,7
28,HH,apprenticeship,Retail,Retail,29580,0.015,4855,0.078,38631,355607,9611,Maisonette,HH,28
26,BW,apprenticeship,SkilledTrade,SkilledTrade,41898,0.019,4431,0.073,30228,558000,6200,Loft,BE,28
24,BY,none,none,TechSelfTaught,50583,0.066,1974,0.1,34629,332640,3360,Apartment,NW,10
22,BY,bachelor,arts_humanities,Arts,30651,0.026,31534,0.062,22296,636500,6700,Penthouse,NW,38
18,BW,none,none,Sales,38462,0.054,26872,0.108,15611,800025,10667,Loft,HE,19
22,HE,bachelor,computer_science,STEM,57811,0.072,41862,0.231,17563,243342,7374,Apartment,BY,1
26,HH,bachelor,data_science,STEM,59827,0.052,37724,0.112,25629,463148,3892,Apartment,HE,7
19,NW,master,computer_science,STEM,57297,0.059,28008,0.238,9366,166750,2875,Loft,HH,1
26,BE,none,none,SkilledTrade,38954,0.039,43120,0.058,48944,422170,5705,Penthouse,NW,14
23,HH,bachelor,healthcare,Healthcare,32522,0.028,12503,0.063,46172,766476,7097,Penthouse,BY,40
21,BY,bachelor,psychology,SocialCare,38591,0.03,25421,0.086,15075,127264,3977,Maisonette,NW,1
27,BY,master,healthcare,Healthcare,46306,0.028,65026,0.061,11873,199276,4529,Maisonette,NW,0
19,HH,none,none,Sales,32257,0.053,33570,0.107,3325,393960,3752,Maisonette,BE,10
22,BY,none,none,TechSelfTaught,44587,0.07,6277,0.198,19535,1068080,10270,Loft,BY,17
18,BY,apprenticeship,Retail,Retail,28783,0.019,31102,0.125,10690,264565,7559,Maisonette,NW,8
28,BW,bachelor,business,Finance,49217,0.064,61054,0.123,22630,1218048,11712,Loft,HE,19
20,HE,apprenticeship,Mechatronics,Mechatronics,40208,0.031,21206,0.115,46694,483408,6714,Apartment,BW,14
24,BE,master,computer_science,STEM,61749,0.064,13455,0.226,20718,491862,11711,Loft,HE,6
28,BE,none,none,TechSelfTaught,42306,0.049,14320,0.095,1907,1040052,9204,Loft,NW,25
29,BY,none,none,TechSelfTaught,41324,0.043,8057,0.097,41553,598000,9200,Apartment,NW,19
23,BW,bachelor,education,Education,39348,0.029,32641,0.074,36208,1269216,11232,Apartment,HE,40
24,HE,master,economics,Finance,57784,0.041,13012,0.154,4788,136692,3797,Maisonette,NW,2
23,BY,master,healthcare,Healthcare,50048,0.034,3485,0.065,12581,285610,4394,Penthouse,NW,13
22,HH,bachelor,education,Education,41665,0.02,26203,0.063,30029,596700,9945,Penthouse,BY,30
30,HE,none,none,Service,28830,0.012,48366,0.052,22444,208737,7731,Apartment,BE,0
26,BW,bachelor,mathematics,STEM,57437,0.074,15683,0.11,31778,579940,5420,Loft,BY,11
28,BW,none,none,SkilledTrade,44545,0.035,69231,0.134,38950,657758,10609,Penthouse,BE,18
26,BY,bachelor,mathematics,STEM,57921,0.067,51726,0.197,23459,637767,9243,Apartment,BY,6
18,NW,bachelor,economics,Finance,46189,0.059,31532,0.231,25512,334656,5229,Maisonette,BE,3
26,HH,none,none,SkilledTrade,30767,0.033,60899,0.107,17775,374484,8511,Maisonette,BW,13
19,NW,apprenticeship,SkilledTrade,SkilledTrade,41004,0.036,2208,0.128,17733,811426,10538,Apartment,BY,26
20,BW,master,arts_humanities,Arts,44328,0.027,34024,0.057,20516,750165,11541,Loft,BW,30
23,HE,none,none,Sales,35188,0.044,22462,0.108,38255,732360,8616,Penthouse,HE,23
25,HH,bachelor,mathematics,STEM,49943,0.062,14421,0.163,18384,355607,9611,Maisonette,HH,6
25,BW,bachelor,data_science,STEM,57661,0.054,19673,0.119,35270,678419,5701,Penthouse,BW,12
21,NW,bachelor,economics,Finance,44952,0.067,47566,0.162,6319,515160,8586,Loft,BE,7
26,BY,none,none,SkilledTrade,44645,0.033,36256,0.092,18,589472,11336,Apartment,HE,16
30,NW,master,mathematics,STEM,65068,0.074,35107,0.116,2778,353738,4594,Apartment,BY,4
26,HE,master,arts_humanities,Arts,40128,0.014,29779,0.048,2102,865980,10188,Loft,HH,40
26,HH,none,none,Service,32603,0.019,28472,0.032,6645,676026,6318,Maisonette,BY,40
23,BW,master,arts_humanities,Arts,40687,0.023,33417,0.038,24789,489190,4615,Loft,HH,30
23,HH,apprenticeship,OfficeAdmin,OfficeAdmin,33731,0.019,11881,0.11,21359,412844,7118,Loft,BY,23
24,HE,bachelor,mathematics,STEM,53109,0.079,14455,0.143,25518,563806,7619,Loft,BY,9
